algorithm,k,superholderpriority,path,recall
transitivedpi_alpha0.5,9,0,1,1
transitivedpi_alpha0.5,9,1,1,1
transitivedpi_alpha0.5,9,0,2,1
transitivedpi_alpha0.5,9,1,2,1
transitivedpi_alpha0.5,9,0,3,1
transitivedpi_alpha0.5,9,1,3,1
transitivedpi_alpha0.5,9,0,4,0.977011494252874
transitivedpi_alpha0.5,9,1,4,1
transitivedpi_alpha0.5,9,0,5,0.972222222222222
transitivedpi_alpha0.5,9,1,5,1
transitivedpi_alpha0.5,9,0,6,1
transitivedpi_alpha0.5,9,1,6,1
transitivedpi_alpha0.5,9,0,7,1
transitivedpi_alpha0.5,9,1,7,1
transitivedpi_alpha0.5,9,0,8,0.933333333333333
transitivedpi_alpha0.5,9,1,8,1
transitivedpi_alpha0.5,9,0,9,0.142857142857143
transitivedpi_alpha0.5,9,1,9,0.952380952380952
transitivedpi_alpha0.5,9,0,10,0
transitivedpi_alpha0.5,9,1,10,1
transitivedpi_alpha0.5,9,0,11,0
transitivedpi_alpha0.5,9,1,11,1
transitivedpi_alpha0.5,9,0,12,0
transitivedpi_alpha0.5,9,1,12,1
transitivedpi_alpha0.6,9,0,1,1
transitivedpi_alpha0.6,9,1,1,1
transitivedpi_alpha0.6,9,0,2,1
transitivedpi_alpha0.6,9,1,2,1
transitivedpi_alpha0.6,9,0,3,1
transitivedpi_alpha0.6,9,1,3,1
transitivedpi_alpha0.6,9,0,4,0.977011494252874
transitivedpi_alpha0.6,9,1,4,1
transitivedpi_alpha0.6,9,0,5,0.972222222222222
transitivedpi_alpha0.6,9,1,5,1
transitivedpi_alpha0.6,9,0,6,1
transitivedpi_alpha0.6,9,1,6,1
transitivedpi_alpha0.6,9,0,7,1
transitivedpi_alpha0.6,9,1,7,1
transitivedpi_alpha0.6,9,0,8,1
transitivedpi_alpha0.6,9,1,8,1
transitivedpi_alpha0.6,9,0,9,0.619047619047619
transitivedpi_alpha0.6,9,1,9,0.952380952380952
transitivedpi_alpha0.6,9,0,10,0
transitivedpi_alpha0.6,9,1,10,1
transitivedpi_alpha0.6,9,0,11,0
transitivedpi_alpha0.6,9,1,11,1
transitivedpi_alpha0.6,9,0,12,0
transitivedpi_alpha0.6,9,1,12,1
transitivedpi_alpha0.7,9,0,1,1
transitivedpi_alpha0.7,9,1,1,1
transitivedpi_alpha0.7,9,0,2,1
transitivedpi_alpha0.7,9,1,2,1
transitivedpi_alpha0.7,9,0,3,1
transitivedpi_alpha0.7,9,1,3,1
transitivedpi_alpha0.7,9,0,4,0.977011494252874
transitivedpi_alpha0.7,9,1,4,1
transitivedpi_alpha0.7,9,0,5,0.972222222222222
transitivedpi_alpha0.7,9,1,5,1
transitivedpi_alpha0.7,9,0,6,1
transitivedpi_alpha0.7,9,1,6,1
transitivedpi_alpha0.7,9,0,7,1
transitivedpi_alpha0.7,9,1,7,1
transitivedpi_alpha0.7,9,0,8,1
transitivedpi_alpha0.7,9,1,8,1
transitivedpi_alpha0.7,9,0,9,0.619047619047619
transitivedpi_alpha0.7,9,1,9,0.952380952380952
transitivedpi_alpha0.7,9,0,10,0
transitivedpi_alpha0.7,9,1,10,1
transitivedpi_alpha0.7,9,0,11,0
transitivedpi_alpha0.7,9,1,11,1
transitivedpi_alpha0.7,9,0,12,0
transitivedpi_alpha0.7,9,1,12,1
transitivedpi_alpha0.8,9,0,1,1
transitivedpi_alpha0.8,9,1,1,1
transitivedpi_alpha0.8,9,0,2,1
transitivedpi_alpha0.8,9,1,2,1
transitivedpi_alpha0.8,9,0,3,1
transitivedpi_alpha0.8,9,1,3,1
transitivedpi_alpha0.8,9,0,4,0.977011494252874
transitivedpi_alpha0.8,9,1,4,1
transitivedpi_alpha0.8,9,0,5,0.972222222222222
transitivedpi_alpha0.8,9,1,5,1
transitivedpi_alpha0.8,9,0,6,1
transitivedpi_alpha0.8,9,1,6,1
transitivedpi_alpha0.8,9,0,7,1
transitivedpi_alpha0.8,9,1,7,1
transitivedpi_alpha0.8,9,0,8,1
transitivedpi_alpha0.8,9,1,8,1
transitivedpi_alpha0.8,9,0,9,0.619047619047619
transitivedpi_alpha0.8,9,1,9,0.952380952380952
transitivedpi_alpha0.8,9,0,10,0
transitivedpi_alpha0.8,9,1,10,1
transitivedpi_alpha0.8,9,0,11,0
transitivedpi_alpha0.8,9,1,11,1
transitivedpi_alpha0.8,9,0,12,0
transitivedpi_alpha0.8,9,1,12,1
transitivedpi_alpha0.9,9,0,1,1
transitivedpi_alpha0.9,9,1,1,1
transitivedpi_alpha0.9,9,0,2,1
transitivedpi_alpha0.9,9,1,2,1
transitivedpi_alpha0.9,9,0,3,1
transitivedpi_alpha0.9,9,1,3,1
transitivedpi_alpha0.9,9,0,4,1
transitivedpi_alpha0.9,9,1,4,1
transitivedpi_alpha0.9,9,0,5,1
transitivedpi_alpha0.9,9,1,5,1
transitivedpi_alpha0.9,9,0,6,1
transitivedpi_alpha0.9,9,1,6,1
transitivedpi_alpha0.9,9,0,7,1
transitivedpi_alpha0.9,9,1,7,1
transitivedpi_alpha0.9,9,0,8,1
transitivedpi_alpha0.9,9,1,8,1
transitivedpi_alpha0.9,9,0,9,0.952380952380952
transitivedpi_alpha0.9,9,1,9,0.952380952380952
transitivedpi_alpha0.9,9,0,10,1
transitivedpi_alpha0.9,9,1,10,1
transitivedpi_alpha0.9,9,0,11,1
transitivedpi_alpha0.9,9,1,11,1
transitivedpi_alpha0.9,9,0,12,0
transitivedpi_alpha0.9,9,1,12,1
transitivedpi_alpha0.999,9,0,1,1
transitivedpi_alpha0.999,9,1,1,1
transitivedpi_alpha0.999,9,0,2,1
transitivedpi_alpha0.999,9,1,2,1
transitivedpi_alpha0.999,9,0,3,1
transitivedpi_alpha0.999,9,1,3,1
transitivedpi_alpha0.999,9,0,4,1
transitivedpi_alpha0.999,9,1,4,1
transitivedpi_alpha0.999,9,0,5,1
transitivedpi_alpha0.999,9,1,5,1
transitivedpi_alpha0.999,9,0,6,1
transitivedpi_alpha0.999,9,1,6,1
transitivedpi_alpha0.999,9,0,7,1
transitivedpi_alpha0.999,9,1,7,1
transitivedpi_alpha0.999,9,0,8,1
transitivedpi_alpha0.999,9,1,8,1
transitivedpi_alpha0.999,9,0,9,0.952380952380952
transitivedpi_alpha0.999,9,1,9,0.952380952380952
transitivedpi_alpha0.999,9,0,10,1
transitivedpi_alpha0.999,9,1,10,1
transitivedpi_alpha0.999,9,0,11,1
transitivedpi_alpha0.999,9,1,11,1
transitivedpi_alpha0.999,9,0,12,1
transitivedpi_alpha0.999,9,1,12,1
baseline,10,0,1,1
baseline,10,0,2,0
baseline,10,0,3,0
baseline,10,0,4,0
baseline,10,0,5,0
baseline,10,0,6,0
baseline,10,0,7,0
baseline,10,0,8,0
baseline,10,0,9,0
baseline,10,0,10,0
baseline,10,0,11,0
baseline,10,0,12,0
dpi,10,0,1,1
dpi,10,1,1,1
dpi,10,0,2,0
dpi,10,1,2,0
dpi,10,0,3,0
dpi,10,1,3,0
dpi,10,0,4,0
dpi,10,1,4,0
dpi,10,0,5,0
dpi,10,1,5,0
dpi,10,0,6,0
dpi,10,1,6,0
dpi,10,0,7,0
dpi,10,1,7,0
dpi,10,0,8,0
dpi,10,1,8,0
dpi,10,0,9,0
dpi,10,1,9,0
dpi,10,0,10,0
dpi,10,1,10,0
dpi,10,0,11,0
dpi,10,1,11,0
dpi,10,0,12,0
dpi,10,1,12,0
npi,10,0,1,1
npi,10,1,1,1
npi,10,0,2,0.982378854625551
npi,10,1,2,0.982378854625551
npi,10,0,3,0.905555555555556
npi,10,1,3,0.905555555555556
npi,10,0,4,0.919540229885057
npi,10,1,4,0.919540229885057
npi,10,0,5,1
npi,10,1,5,1
npi,10,0,6,1
npi,10,1,6,1
npi,10,0,7,1
npi,10,1,7,1
npi,10,0,8,1
npi,10,1,8,1
npi,10,0,9,0.952380952380952
npi,10,1,9,0.952380952380952
npi,10,0,10,1
npi,10,1,10,1
npi,10,0,11,1
npi,10,1,11,1
npi,10,0,12,1
npi,10,1,12,1
transitive_alpha0.0,10,0,1,1
transitive_alpha0.0,10,1,1,1
transitive_alpha0.0,10,0,2,0
transitive_alpha0.0,10,1,2,0
transitive_alpha0.0,10,0,3,0
transitive_alpha0.0,10,1,3,0
transitive_alpha0.0,10,0,4,0
transitive_alpha0.0,10,1,4,0
transitive_alpha0.0,10,0,5,0
transitive_alpha0.0,10,1,5,0
transitive_alpha0.0,10,0,6,0
transitive_alpha0.0,10,1,6,0
transitive_alpha0.0,10,0,7,0
transitive_alpha0.0,10,1,7,0
transitive_alpha0.0,10,0,8,0
transitive_alpha0.0,10,1,8,0
transitive_alpha0.0,10,0,9,0
transitive_alpha0.0,10,1,9,0
transitive_alpha0.0,10,0,10,0
transitive_alpha0.0,10,1,10,0
transitive_alpha0.0,10,0,11,0
transitive_alpha0.0,10,1,11,0
transitive_alpha0.0,10,0,12,0
transitive_alpha0.0,10,1,12,0
transitive_alpha0.1,10,0,1,1
transitive_alpha0.1,10,1,1,1
transitive_alpha0.1,10,0,2,1
transitive_alpha0.1,10,1,2,1
transitive_alpha0.1,10,0,3,1
transitive_alpha0.1,10,1,3,1
transitive_alpha0.1,10,0,4,1
transitive_alpha0.1,10,1,4,1
transitive_alpha0.1,10,0,5,0.972222222222222
transitive_alpha0.1,10,1,5,1
transitive_alpha0.1,10,0,6,1
transitive_alpha0.1,10,1,6,1
transitive_alpha0.1,10,0,7,1
transitive_alpha0.1,10,1,7,1
transitive_alpha0.1,10,0,8,1
transitive_alpha0.1,10,1,8,1
transitive_alpha0.1,10,0,9,0.619047619047619
transitive_alpha0.1,10,1,9,1
transitive_alpha0.1,10,0,10,0.0625
transitive_alpha0.1,10,1,10,1
transitive_alpha0.1,10,0,11,0
transitive_alpha0.1,10,1,11,1
transitive_alpha0.1,10,0,12,0
transitive_alpha0.1,10,1,12,1
transitive_alpha0.2,10,0,1,1
transitive_alpha0.2,10,1,1,1
transitive_alpha0.2,10,0,2,1
transitive_alpha0.2,10,1,2,1
transitive_alpha0.2,10,0,3,1
transitive_alpha0.2,10,1,3,1
transitive_alpha0.2,10,0,4,1
transitive_alpha0.2,10,1,4,1
transitive_alpha0.2,10,0,5,0.972222222222222
transitive_alpha0.2,10,1,5,1
transitive_alpha0.2,10,0,6,1
transitive_alpha0.2,10,1,6,1
transitive_alpha0.2,10,0,7,1
transitive_alpha0.2,10,1,7,1
transitive_alpha0.2,10,0,8,1
transitive_alpha0.2,10,1,8,1
transitive_alpha0.2,10,0,9,0.619047619047619
transitive_alpha0.2,10,1,9,1
transitive_alpha0.2,10,0,10,0.0625
transitive_alpha0.2,10,1,10,1
transitive_alpha0.2,10,0,11,0
transitive_alpha0.2,10,1,11,1
transitive_alpha0.2,10,0,12,0
transitive_alpha0.2,10,1,12,1
transitive_alpha0.3,10,0,1,1
transitive_alpha0.3,10,1,1,1
transitive_alpha0.3,10,0,2,1
transitive_alpha0.3,10,1,2,1
transitive_alpha0.3,10,0,3,1
transitive_alpha0.3,10,1,3,1
transitive_alpha0.3,10,0,4,1
transitive_alpha0.3,10,1,4,1
transitive_alpha0.3,10,0,5,0.972222222222222
transitive_alpha0.3,10,1,5,1
transitive_alpha0.3,10,0,6,1
transitive_alpha0.3,10,1,6,1
transitive_alpha0.3,10,0,7,1
transitive_alpha0.3,10,1,7,1
transitive_alpha0.3,10,0,8,1
transitive_alpha0.3,10,1,8,1
transitive_alpha0.3,10,0,9,0.619047619047619
transitive_alpha0.3,10,1,9,1
transitive_alpha0.3,10,0,10,0.0625
transitive_alpha0.3,10,1,10,1
transitive_alpha0.3,10,0,11,0
transitive_alpha0.3,10,1,11,1
transitive_alpha0.3,10,0,12,0
transitive_alpha0.3,10,1,12,1
transitive_alpha0.4,10,0,1,1
transitive_alpha0.4,10,1,1,1
transitive_alpha0.4,10,0,2,1
transitive_alpha0.4,10,1,2,1
transitive_alpha0.4,10,0,3,1
transitive_alpha0.4,10,1,3,1
transitive_alpha0.4,10,0,4,0.977011494252874
transitive_alpha0.4,10,1,4,1
transitive_alpha0.4,10,0,5,0.972222222222222
transitive_alpha0.4,10,1,5,1
transitive_alpha0.4,10,0,6,1
transitive_alpha0.4,10,1,6,1
transitive_alpha0.4,10,0,7,1
transitive_alpha0.4,10,1,7,1
transitive_alpha0.4,10,0,8,1
transitive_alpha0.4,10,1,8,1
transitive_alpha0.4,10,0,9,0.619047619047619
transitive_alpha0.4,10,1,9,1
transitive_alpha0.4,10,0,10,0.0625
transitive_alpha0.4,10,1,10,1
transitive_alpha0.4,10,0,11,0
transitive_alpha0.4,10,1,11,1
transitive_alpha0.4,10,0,12,0
transitive_alpha0.4,10,1,12,1
transitive_alpha0.5,10,0,1,1
transitive_alpha0.5,10,1,1,1
transitive_alpha0.5,10,0,2,1
transitive_alpha0.5,10,1,2,1
transitive_alpha0.5,10,0,3,1
transitive_alpha0.5,10,1,3,1
transitive_alpha0.5,10,0,4,1
transitive_alpha0.5,10,1,4,1
transitive_alpha0.5,10,0,5,1
transitive_alpha0.5,10,1,5,1
transitive_alpha0.5,10,0,6,1
transitive_alpha0.5,10,1,6,1
transitive_alpha0.5,10,0,7,1
transitive_alpha0.5,10,1,7,1
transitive_alpha0.5,10,0,8,1
transitive_alpha0.5,10,1,8,1
transitive_alpha0.5,10,0,9,1
transitive_alpha0.5,10,1,9,1
transitive_alpha0.5,10,0,10,0.9375
transitive_alpha0.5,10,1,10,1
transitive_alpha0.5,10,0,11,1
transitive_alpha0.5,10,1,11,1
transitive_alpha0.5,10,0,12,0
transitive_alpha0.5,10,1,12,1
transitive_alpha0.6,10,0,1,1
transitive_alpha0.6,10,1,1,1
transitive_alpha0.6,10,0,2,1
transitive_alpha0.6,10,1,2,1
transitive_alpha0.6,10,0,3,1
transitive_alpha0.6,10,1,3,1
transitive_alpha0.6,10,0,4,1
transitive_alpha0.6,10,1,4,1
transitive_alpha0.6,10,0,5,1
transitive_alpha0.6,10,1,5,1
transitive_alpha0.6,10,0,6,1
transitive_alpha0.6,10,1,6,1
transitive_alpha0.6,10,0,7,1
transitive_alpha0.6,10,1,7,1
transitive_alpha0.6,10,0,8,1
transitive_alpha0.6,10,1,8,1
transitive_alpha0.6,10,0,9,1
transitive_alpha0.6,10,1,9,1
transitive_alpha0.6,10,0,10,0.9375
transitive_alpha0.6,10,1,10,1
transitive_alpha0.6,10,0,11,1
transitive_alpha0.6,10,1,11,1
transitive_alpha0.6,10,0,12,0
transitive_alpha0.6,10,1,12,1
transitive_alpha0.7,10,0,1,1
transitive_alpha0.7,10,1,1,1
transitive_alpha0.7,10,0,2,1
transitive_alpha0.7,10,1,2,1
transitive_alpha0.7,10,0,3,1
transitive_alpha0.7,10,1,3,1
transitive_alpha0.7,10,0,4,1
transitive_alpha0.7,10,1,4,1
transitive_alpha0.7,10,0,5,1
transitive_alpha0.7,10,1,5,1
transitive_alpha0.7,10,0,6,1
transitive_alpha0.7,10,1,6,1
transitive_alpha0.7,10,0,7,1
transitive_alpha0.7,10,1,7,1
transitive_alpha0.7,10,0,8,1
transitive_alpha0.7,10,1,8,1
transitive_alpha0.7,10,0,9,1
transitive_alpha0.7,10,1,9,1
transitive_alpha0.7,10,0,10,0.9375
transitive_alpha0.7,10,1,10,1
transitive_alpha0.7,10,0,11,1
transitive_alpha0.7,10,1,11,1
transitive_alpha0.7,10,0,12,0
transitive_alpha0.7,10,1,12,1
transitive_alpha0.8,10,0,1,1
transitive_alpha0.8,10,1,1,1
transitive_alpha0.8,10,0,2,1
transitive_alpha0.8,10,1,2,1
transitive_alpha0.8,10,0,3,1
transitive_alpha0.8,10,1,3,1
transitive_alpha0.8,10,0,4,1
transitive_alpha0.8,10,1,4,1
transitive_alpha0.8,10,0,5,1
transitive_alpha0.8,10,1,5,1
transitive_alpha0.8,10,0,6,1
transitive_alpha0.8,10,1,6,1
transitive_alpha0.8,10,0,7,1
transitive_alpha0.8,10,1,7,1
transitive_alpha0.8,10,0,8,1
transitive_alpha0.8,10,1,8,1
transitive_alpha0.8,10,0,9,1
transitive_alpha0.8,10,1,9,1
transitive_alpha0.8,10,0,10,0.9375
transitive_alpha0.8,10,1,10,1
transitive_alpha0.8,10,0,11,1
transitive_alpha0.8,10,1,11,1
transitive_alpha0.8,10,0,12,0
transitive_alpha0.8,10,1,12,1
transitive_alpha0.9,10,0,1,1
transitive_alpha0.9,10,1,1,1
transitive_alpha0.9,10,0,2,1
transitive_alpha0.9,10,1,2,1
transitive_alpha0.9,10,0,3,1
transitive_alpha0.9,10,1,3,1
transitive_alpha0.9,10,0,4,1
transitive_alpha0.9,10,1,4,1
transitive_alpha0.9,10,0,5,1
transitive_alpha0.9,10,1,5,1
transitive_alpha0.9,10,0,6,1
transitive_alpha0.9,10,1,6,1
transitive_alpha0.9,10,0,7,1
transitive_alpha0.9,10,1,7,1
transitive_alpha0.9,10,0,8,1
transitive_alpha0.9,10,1,8,1
transitive_alpha0.9,10,0,9,1
transitive_alpha0.9,10,1,9,1
transitive_alpha0.9,10,0,10,1
transitive_alpha0.9,10,1,10,1
transitive_alpha0.9,10,0,11,1
transitive_alpha0.9,10,1,11,1
transitive_alpha0.9,10,0,12,1
transitive_alpha0.9,10,1,12,1
transitive_alpha0.999,10,0,1,1
transitive_alpha0.999,10,1,1,1
transitive_alpha0.999,10,0,2,1
transitive_alpha0.999,10,1,2,1
transitive_alpha0.999,10,0,3,1
transitive_alpha0.999,10,1,3,1
transitive_alpha0.999,10,0,4,1
transitive_alpha0.999,10,1,4,1
transitive_alpha0.999,10,0,5,1
transitive_alpha0.999,10,1,5,1
transitive_alpha0.999,10,0,6,1
transitive_alpha0.999,10,1,6,1
transitive_alpha0.999,10,0,7,1
transitive_alpha0.999,10,1,7,1
transitive_alpha0.999,10,0,8,1
transitive_alpha0.999,10,1,8,1
transitive_alpha0.999,10,0,9,1
transitive_alpha0.999,10,1,9,1
transitive_alpha0.999,10,0,10,1
transitive_alpha0.999,10,1,10,1
transitive_alpha0.999,10,0,11,1
transitive_alpha0.999,10,1,11,1
transitive_alpha0.999,10,0,12,1
transitive_alpha0.999,10,1,12,1
transitivedpi_alpha0.0,10,0,1,0.997442455242967
transitivedpi_alpha0.0,10,1,1,0.997442455242967
transitivedpi_alpha0.0,10,0,2,0
transitivedpi_alpha0.0,10,1,2,0
transitivedpi_alpha0.0,10,0,3,0
transitivedpi_alpha0.0,10,1,3,0
transitivedpi_alpha0.0,10,0,4,0
transitivedpi_alpha0.0,10,1,4,0
transitivedpi_alpha0.0,10,0,5,0
transitivedpi_alpha0.0,10,1,5,0
transitivedpi_alpha0.0,10,0,6,0
transitivedpi_alpha0.0,10,1,6,0
transitivedpi_alpha0.0,10,0,7,0
transitivedpi_alpha0.0,10,1,7,0
transitivedpi_alpha0.0,10,0,8,0
transitivedpi_alpha0.0,10,1,8,0
transitivedpi_alpha0.0,10,0,9,0
transitivedpi_alpha0.0,10,1,9,0
transitivedpi_alpha0.0,10,0,10,0
transitivedpi_alpha0.0,10,1,10,0
transitivedpi_alpha0.0,10,0,11,0
transitivedpi_alpha0.0,10,1,11,0
transitivedpi_alpha0.0,10,0,12,0
transitivedpi_alpha0.0,10,1,12,0
transitivedpi_alpha0.1,10,0,1,1
transitivedpi_alpha0.1,10,1,1,1
transitivedpi_alpha0.1,10,0,2,1
transitivedpi_alpha0.1,10,1,2,1
transitivedpi_alpha0.1,10,0,3,1
transitivedpi_alpha0.1,10,1,3,1
transitivedpi_alpha0.1,10,0,4,0.977011494252874
transitivedpi_alpha0.1,10,1,4,1
transitivedpi_alpha0.1,10,0,5,0.972222222222222
transitivedpi_alpha0.1,10,1,5,1
transitivedpi_alpha0.1,10,0,6,1
transitivedpi_alpha0.1,10,1,6,1
transitivedpi_alpha0.1,10,0,7,1
transitivedpi_alpha0.1,10,1,7,1
transitivedpi_alpha0.1,10,0,8,0.933333333333333
transitivedpi_alpha0.1,10,1,8,1
transitivedpi_alpha0.1,10,0,9,0.142857142857143
transitivedpi_alpha0.1,10,1,9,0.952380952380952
transitivedpi_alpha0.1,10,0,10,0.0625
transitivedpi_alpha0.1,10,1,10,1
transitivedpi_alpha0.1,10,0,11,0
transitivedpi_alpha0.1,10,1,11,1
transitivedpi_alpha0.1,10,0,12,0
transitivedpi_alpha0.1,10,1,12,1
transitivedpi_alpha0.2,10,0,1,1
transitivedpi_alpha0.2,10,1,1,1
transitivedpi_alpha0.2,10,0,2,1
transitivedpi_alpha0.2,10,1,2,1
transitivedpi_alpha0.2,10,0,3,1
transitivedpi_alpha0.2,10,1,3,1
transitivedpi_alpha0.2,10,0,4,0.977011494252874
transitivedpi_alpha0.2,10,1,4,1
transitivedpi_alpha0.2,10,0,5,0.972222222222222
transitivedpi_alpha0.2,10,1,5,1
transitivedpi_alpha0.2,10,0,6,1
transitivedpi_alpha0.2,10,1,6,1
transitivedpi_alpha0.2,10,0,7,1
transitivedpi_alpha0.2,10,1,7,1
transitivedpi_alpha0.2,10,0,8,0.933333333333333
transitivedpi_alpha0.2,10,1,8,1
transitivedpi_alpha0.2,10,0,9,0.142857142857143
transitivedpi_alpha0.2,10,1,9,0.952380952380952
transitivedpi_alpha0.2,10,0,10,0.0625
transitivedpi_alpha0.2,10,1,10,1
transitivedpi_alpha0.2,10,0,11,0
transitivedpi_alpha0.2,10,1,11,1
transitivedpi_alpha0.2,10,0,12,0
transitivedpi_alpha0.2,10,1,12,1
transitivedpi_alpha0.3,10,0,1,1
transitivedpi_alpha0.3,10,1,1,1
transitivedpi_alpha0.3,10,0,2,1
transitivedpi_alpha0.3,10,1,2,1
transitivedpi_alpha0.3,10,0,3,1
transitivedpi_alpha0.3,10,1,3,1
transitivedpi_alpha0.3,10,0,4,0.977011494252874
transitivedpi_alpha0.3,10,1,4,1
transitivedpi_alpha0.3,10,0,5,0.972222222222222
transitivedpi_alpha0.3,10,1,5,1
transitivedpi_alpha0.3,10,0,6,1
transitivedpi_alpha0.3,10,1,6,1
transitivedpi_alpha0.3,10,0,7,1
transitivedpi_alpha0.3,10,1,7,1
transitivedpi_alpha0.3,10,0,8,0.933333333333333
transitivedpi_alpha0.3,10,1,8,1
transitivedpi_alpha0.3,10,0,9,0.142857142857143
transitivedpi_alpha0.3,10,1,9,0.952380952380952
transitivedpi_alpha0.3,10,0,10,0.0625
transitivedpi_alpha0.3,10,1,10,1
transitivedpi_alpha0.3,10,0,11,0
transitivedpi_alpha0.3,10,1,11,1
transitivedpi_alpha0.3,10,0,12,0
transitivedpi_alpha0.3,10,1,12,1
transitivedpi_alpha0.4,10,0,1,1
transitivedpi_alpha0.4,10,1,1,1
transitivedpi_alpha0.4,10,0,2,1
transitivedpi_alpha0.4,10,1,2,1
transitivedpi_alpha0.4,10,0,3,1
transitivedpi_alpha0.4,10,1,3,1
transitivedpi_alpha0.4,10,0,4,0.977011494252874
transitivedpi_alpha0.4,10,1,4,1
transitivedpi_alpha0.4,10,0,5,0.972222222222222
transitivedpi_alpha0.4,10,1,5,1
transitivedpi_alpha0.4,10,0,6,1
transitivedpi_alpha0.4,10,1,6,1
transitivedpi_alpha0.4,10,0,7,1
transitivedpi_alpha0.4,10,1,7,1
transitivedpi_alpha0.4,10,0,8,0.933333333333333
transitivedpi_alpha0.4,10,1,8,1
transitivedpi_alpha0.4,10,0,9,0.142857142857143
transitivedpi_alpha0.4,10,1,9,0.952380952380952
transitivedpi_alpha0.4,10,0,10,0.0625
transitivedpi_alpha0.4,10,1,10,1
transitivedpi_alpha0.4,10,0,11,0
transitivedpi_alpha0.4,10,1,11,1
transitivedpi_alpha0.4,10,0,12,0
transitivedpi_alpha0.4,10,1,12,1
transitivedpi_alpha0.5,10,0,1,1
transitivedpi_alpha0.5,10,1,1,1
transitivedpi_alpha0.5,10,0,2,1
transitivedpi_alpha0.5,10,1,2,1
transitivedpi_alpha0.5,10,0,3,1
transitivedpi_alpha0.5,10,1,3,1
transitivedpi_alpha0.5,10,0,4,0.977011494252874
transitivedpi_alpha0.5,10,1,4,1
transitivedpi_alpha0.5,10,0,5,0.972222222222222
transitivedpi_alpha0.5,10,1,5,1
transitivedpi_alpha0.5,10,0,6,1
transitivedpi_alpha0.5,10,1,6,1
transitivedpi_alpha0.5,10,0,7,1
transitivedpi_alpha0.5,10,1,7,1
transitivedpi_alpha0.5,10,0,8,1
transitivedpi_alpha0.5,10,1,8,1
transitivedpi_alpha0.5,10,0,9,0.619047619047619
transitivedpi_alpha0.5,10,1,9,0.952380952380952
transitivedpi_alpha0.5,10,0,10,0.0625
transitivedpi_alpha0.5,10,1,10,1
transitivedpi_alpha0.5,10,0,11,0
transitivedpi_alpha0.5,10,1,11,1
transitivedpi_alpha0.5,10,0,12,0
transitivedpi_alpha0.5,10,1,12,1
transitivedpi_alpha0.6,10,0,1,1
transitivedpi_alpha0.6,10,1,1,1
transitivedpi_alpha0.6,10,0,2,1
transitivedpi_alpha0.6,10,1,2,1
transitivedpi_alpha0.6,10,0,3,1
transitivedpi_alpha0.6,10,1,3,1
transitivedpi_alpha0.6,10,0,4,1
transitivedpi_alpha0.6,10,1,4,1
transitivedpi_alpha0.6,10,0,5,0.972222222222222
transitivedpi_alpha0.6,10,1,5,1
transitivedpi_alpha0.6,10,0,6,1
transitivedpi_alpha0.6,10,1,6,1
transitivedpi_alpha0.6,10,0,7,1
transitivedpi_alpha0.6,10,1,7,1
transitivedpi_alpha0.6,10,0,8,1
transitivedpi_alpha0.6,10,1,8,1
transitivedpi_alpha0.6,10,0,9,0.952380952380952
transitivedpi_alpha0.6,10,1,9,0.952380952380952
transitivedpi_alpha0.6,10,0,10,0.3125
transitivedpi_alpha0.6,10,1,10,1
transitivedpi_alpha0.6,10,0,11,0
transitivedpi_alpha0.6,10,1,11,1
transitivedpi_alpha0.6,10,0,12,0
transitivedpi_alpha0.6,10,1,12,1
transitivedpi_alpha0.7,10,0,1,1
transitivedpi_alpha0.7,10,1,1,1
transitivedpi_alpha0.7,10,0,2,1
transitivedpi_alpha0.7,10,1,2,1
transitivedpi_alpha0.7,10,0,3,1
transitivedpi_alpha0.7,10,1,3,1
transitivedpi_alpha0.7,10,0,4,1
transitivedpi_alpha0.7,10,1,4,1
transitivedpi_alpha0.7,10,0,5,0.972222222222222
transitivedpi_alpha0.7,10,1,5,1
transitivedpi_alpha0.7,10,0,6,1
transitivedpi_alpha0.7,10,1,6,1
transitivedpi_alpha0.7,10,0,7,1
transitivedpi_alpha0.7,10,1,7,1
transitivedpi_alpha0.7,10,0,8,1
transitivedpi_alpha0.7,10,1,8,1
transitivedpi_alpha0.7,10,0,9,0.952380952380952
transitivedpi_alpha0.7,10,1,9,0.952380952380952
transitivedpi_alpha0.7,10,0,10,0.3125
transitivedpi_alpha0.7,10,1,10,1
transitivedpi_alpha0.7,10,0,11,0
transitivedpi_alpha0.7,10,1,11,1
transitivedpi_alpha0.7,10,0,12,0
transitivedpi_alpha0.7,10,1,12,1
transitivedpi_alpha0.8,10,0,1,1
transitivedpi_alpha0.8,10,1,1,1
transitivedpi_alpha0.8,10,0,2,1
transitivedpi_alpha0.8,10,1,2,1
transitivedpi_alpha0.8,10,0,3,1
transitivedpi_alpha0.8,10,1,3,1
transitivedpi_alpha0.8,10,0,4,1
transitivedpi_alpha0.8,10,1,4,1
transitivedpi_alpha0.8,10,0,5,0.972222222222222
transitivedpi_alpha0.8,10,1,5,1
transitivedpi_alpha0.8,10,0,6,1
transitivedpi_alpha0.8,10,1,6,1
transitivedpi_alpha0.8,10,0,7,1
transitivedpi_alpha0.8,10,1,7,1
transitivedpi_alpha0.8,10,0,8,1
transitivedpi_alpha0.8,10,1,8,1
transitivedpi_alpha0.8,10,0,9,0.952380952380952
